,id,text,category
10,14591,"  jerusalem ( reuter ) - palestinian authority monday rejected israel 's demand crack muslim militant said suspended security tie jewish state amid israeli fear suicide bombing . hundred palestinian demonstrator clashed israeli troop west bank soldier shot wounded arab gaza strip roadblock fifth straight day violence . israeli security force remained alert attack palestinian militant three day suicide bomber killed three woman tel aviv cafe . israel demanded sunday plo rein militant following friday 's blast claimed islamist group hamas . `` we accept deal israeli condition treat hear them , '' palestinian preventive security chief gaza strip mohammad dahlan said news conference . israel also demanded palestinian authority increase security cooperation , israel 's military intelligence chief said palestinian conditioned change israeli settlement policy . `` we stopped security activity intelligence cooperation result israeli violation agreement continuing establish settlement , '' dahlan said . hamas threatened suicide bombing israel press ahead construction , begun last week , jewish settlement arab east jerusalem , plo want capital future palestinian state . hamas said middle east peace process dying time deliver final blow . `` we islamic resistance , hamas , call upon people islamic , palestinian , arab force deliver mercy bullet dying peace process , unite effort resisting criminal plot enemy , '' hamas said statement faxed international news agency beirut . israeli foreign minister david levy criticized palestinian president yasser arafat trotting globe peace move remained mired crisis . `` arafat must understand problem solved international arena . must decide path take , '' levy told israel radio arafat arrived sri lanka fourth day nine-day tour . arafat islamabad sunday one-day summit 54-member organization islamic conference condemned `` israel 's persistence settlement expansionist policy '' jerusalem rest occupied territory . visited egypt oman pakistan due travel south africa morocco returning home . prime minister benjamin netanyahu , elected last may promising security israeli , blamed arafat giving islamic militant `` green light '' launch attack jewish state . arafat denies charge . arafat , speaking sri lanka monday , blamed israel violating peace agreement called international community `` to protect peace brave . '' told public meeting : `` we talk peace spite tragedy know alternative real disaster middle east , u whole area . '' france urged israel stick oslo peace accord signed palestinian 1993 , saying way ending violence . `` it conviction palestinian question must rapidly given fair lasting solution . must achieved full implementation oslo accord , '' foreign ministry spokesman jacques rummelhardt told reporter paris . cairo , thousand egyptian student chanted anti-israeli anti-american slogan demonstration israel 's policy jerusalem . clash erupted israeli-controlled enclave bethlehem hundred palestinian threw firebomb rock israeli soldier guarding tomb biblical matriarch rachel . troop responded rubber bullet tear gas . serious injury reported . ","Str
"
11,27462,"  belfast , dec 31 ( afp ) - security force northern ireland wednesday braced violence strife-torn province , one day funeral held two men killed last weekend 's sectarian attack . fear reprisal follower protestant renegade militia leader billy 'king rat ' wright , buried home town portadown tuesday biggest loyalist funeral seen many year . splinter loyalist volunteer force ( lvf ) , killed catholic seamus dillon , former ira militant , revenge lvf leader 's death hand republican extremist , violently opposed peace process northern ireland . 5,000 loyalist , fighting keep northern ireland part britain , escorted wright 's funeral cortege . head ulster democratic party ( udp ) , one two small loyalist political party link illegal protestant militia , warned return violence . `` it clear society moving closer closer breakdown peace process , '' udp leader gary mcmichael said tuesday . udp close ulster defence association ( uda ) ulster freedom fighter ( uff ) , two main protestant paramilitary group , currently reviewing ceasefire . loyalist armed group apart lvf observed cessation violence since october 1994 . loyalist claim dublin london one-sided approach peace process , includes giving preferential treatment jailed member irish republican army ( ira ) . wright 's murder inflamed passion , threatening return tit-for-tat killing sowed terror past collapse negotiation ulster 's future . peace talk gathering eight party catholic protestant community , including udp , taking place since last september , bid end nearly 30 year strife ulster claimed 3,200 life . although martin mcguinness , chief negotiator sinn fein , political wing ira , appealed calm , extemist ira splinter group , irish national liberation army ( inla ) , ready respond loyalist attack . inla member killed wright inside belfast 's top-security maze prison last weekend . ira , fighting name province 's minority catholic population unite northern ireland republic ireland , observed ceasefire since july , enabling sinn fein attend peace talk .","Str
"
12,27185,"  vatican city ( reuters ) - pope john paul , christmas message thursday , issued ringing appeal well-off forget growing multitude `` new poor '' people still yearning freedom country around world . frail-looking 77-year-old polish pontiff , celebrating 20th christmas leader 960 million-member roman catholic church , made appeal traditional `` urbi et orbi '' ( to city world ) message blessing . appeared tired time short breath read address later wished world happy christmas 56 language , including spoken world 's trouble spot . did , however , announce would pay day-trip italy 's central umbria region jan. 3 visit people left homeless series quake rocked area since september pray damaged basilica st francis assisi . second consecutive year , pope heeded doctor ' advice reduce busy workload say mass basilica christmas day morning traditionally celebrated address . celebrated midnight mass ended close 2 a.m. ( 8 p.m. est wednesday ) returned public 10 hour later , wearing white , gold blue vestment , read `` urbi et orbi '' message thousand people overcast st peter 's square . speaking central balcony st. peter 's basilica message broadcast live 70 country , pope said people called share joy christmas . said men woman today listen `` the imploring cry people long freedom harmony , situation disturbing ethnic political violence . '' `` today resound strongly voice give generously breaking barrier fear aggression , promoting understanding people different origin , color religious creed , '' said . unusually , pope mention country specific geographic area address , spoke generically plight refugee , homeless , immigrant unemployed . `` today , suffering people fleeing mountain land seeking safe coast neighboring country order pursue faint hope le precarious secure existence appear tragic u , '' said . passage appeared applicable kurd middle east albanian member nationality immigrated illegally italy hope better life . pope also focused attention plight poor live advanced nation . `` more distressing today tense silence ever growing multitude new poor : men woman without work without shelter , infant child injured violated , adolescent enlisted war adult , young victim drug attracted deceptive myth , '' said . theme similar expressed pope message roman catholic church 's world day peace , said globalization economy left behind many orphan marketplace . `` it christmas , '' pope said . `` this straying humanity journeying toward third millennium , awaits you , oh child bethlehem .... '' address pope read christmas greeting world 56 language , including hebrew , tamil , esperanto , bengali , arabic . pope 's health spotlight recent year . underwent surgery remove inflamed appendix october 1996 , latest series operation , doctor advised slow down . delegated activity liturgical ceremony senior aide appears intention curtailing travel abroad italy . due make first visit communist cuba january 21. trip 81st foreign visit also plan visit nigeria , austria mexico 1998 . christmas particularly happy one pontiff cuban president fidel castro reinstated christmas day holiday honor pope 's upcoming visit . scrapped 28 year ago order help cuban achieve record sugar harvest .","Oth
"
13,34182,"  los alpes , colombia ( reuters ) - marxist rebel saturday freed last two four u.s. bird-watchers held hostage war zone near bogota , ending 34-day kidnap ordeal . foreign local reporter witnessed release peter shen new york todd mark houston , texas , set free heavily-armed revolutionary armed force colombia ( farc ) rebel east capital . released rugged , andean mountain farc freed louise augustine , former nun schoolteacher chillicothe , illinois , friday . fighting rebel army troop continued area second straight day saturday mortar round pounded guerrilla position mountain morning , farc prepared set shen mark free . mortar fire resumed shortly release two men , one shell exploded within 160 foot american approached village delegate international committee red cross waiting receive them . regional army commander insisted `` friendly '' fire posed danger american civilian , blaming wayward shell rebel . shen , mark augustine traveling together thomas fiori , new york , bird-watching expedition abducted farc roadblock 35 mile outside bogota march 23 . farc maintains fiori released early april . shen , 35-year-old research scientist , said fellow new yorker actually escaped . `` anybody could gotten away done so , '' said shen , told reporter american handcuffed night . `` being held hostage crime humanity , violation human right , '' added . `` and fully understand importance right . '' shen mark said feared fiori 's life bolted freedom , since constantly led believe would shot caught trying flee . `` we afraid life . thought may killed , '' shen said . shen 's comment contrast augustine told reporter release friday fellow american well treated never threatened way . `` we always valued freedom , american right , '' shen added . said rebel stripped companion bird-watching equipment capture . mark said believed heard call rare specie , known cundinamarca antpitter , captivity . asked would risk returning colombia confirm finding , shen said : `` what would like come back do-not-hassle-us pas . '' soviet-inspired farc , colombia 's largest oldest guerrilla army , specializes kidnapping fund war effort . release shen mark , along augustine -- badly injured fall captivity -- came colombian medium agreed broadcast six-point farc communique denouncing described long history u.s . intervention colombia 's guerrilla war . ","Str
"
14,17176,"  brazzaville , congo ( reuter ) - fighting flared congo 's capital brazzaville thursday , threatening day-old cease-fire negotiated week fierce clash force loyal president former marxist military ruler . city center echoed automatic gunfire , punctuated explosion mortar rocket-propelled grenade , fighting steadily grew worse president pascal lissouba 's troop cobra militia denis sassou nguesso . army spokesman colonel jean-marie ompebe said , `` sadly cease-fire seem much respected . tried respect fire men fire back . sometimes soldier side open fire becasue nervous . '' one sassou nguesso 's militiaman , mbongo dafoa , red-eyed 17-year-old bandanna round head , said , `` we fighting take power tribalist lissouba . going take power mean . '' across road u.s. embassy soldier struggled weight electronic good looted nearby store . almost shop center town untouched bullet grenade . branch torn avenue mango tree rocket grenade blast . french soldier went russian embassy thursday pick diplomat evacuated . first secretary nicolai vologdine , opted stay city wife leila , said : `` we barricaded door flat armed machete . every time came door five day would say ' i armed prepared fight back ' . '' french army said planned send six light tank reinforce 1,250 troop evacuating foreigner brazzaville . french junior minister said unconfirmed report thousand civilian may killed fighting paris way checking number casualty . earlier thursday mortar blast grenade explosion echoed around area near brazzaville airport sporadic shooting overnight . clash erupted last week government troop surrounded home sassou nguesso crackdown militia ahead july 27 presidential election . city center , body boy eight lay roadside area controlled sassou nguesso 's force -- gunshot head school bag still back . corps lay street , overall death toll available aid worker military official reached area fighting . wednesday , lissouba ordered unilateral cease-fire allow mediation . hour later , sassou nguesso ordered force stop firing . lissouba 's cease-fire call followed meeting tuesday brazzaville mayor bernard kolelas , chairing mediation committee two side . spokesman kolelas said spoken telephone wednesday sassou nguesso . lissouba 1992 presidential election sassou nguesso , president 1979 , bowed call multi-party politics . lissouba defeated kolelas second round sassou nguesso knocked first round . kolelas 's ninja militia heart similar fighting killed least 2,000 people 1993 early 1994 , kept latest fighting .","Str
"
15,46648,"  pristina , yugoslavia , jan. 8 ( upi ) -- apparent ambush separatist kosovo liberation army ( kla ) yugoslav army convoy mark latest series skirmish sent international observer scrambling maintain fragile ceasefire embattled province . kosovo verification mission ( kvm ) official told upi , `` what we 've got civilian angry hell government , antsy rebel group , army telling u handle will . '' detail incident remain sketchy , though observer confirm eight army personnel taken hostage rebel army . yugoslav army official reportedly informed kvm would given little time secure release taken . high-level verifier immediately dispatched mitrovica area northern kosovo speak local kla commander . `` our expectation serb prepare retaliatory attack night . prisoner released morning , surprised see heavy action . '' meanwhile , serb-run medium center pristina reported attack serbian police patrol south-western kosovo cost three officer life . `` albanian terrorist committed armed attack bazooka automatic weapon ... the police returned fire attacker fled , '' said . police reportedly sealed area search culprit . serbian constitute minority group kosovo 90 percent population ethnic albanian . majority kosovar albanian support independence . member kvm , sent monitor event , exempt friday 's violence two norwegian member accosted robbed pristina . two reportedly unharmed , though event highlight safety concern almost 1,000 verifier currently kosovo . ","Str
"
16,28190,"  sidi hamed , algeria , jan 12 ( afp ) - algerian village sidi hamed vision horror monday traumatised survivor latest massacre searched gutted home remains butchered relative . weeping resident stepped pool blood , striking match peer rubble buried corps men , woman child shot hacked death spade ax overnight attack armed group . around 10:00 a.m. ( 0900 gmt ) , estimated 120 body uncovered , together dozen injured small village 30 kilometer ( 20 mile ) south algiers . security force communique put official toll 103 dead , 70 hurt -- 10 seriously . grief survivor almost overwhelming , men walked dirt track , clutching support , young boy , wounded arm , wandered rubble searching parent . one corner village , crowd suddenly parted four men emerged one torched home , carrying grisly blackened remains yet another victim . set back main road linking meftah larbaa , sidi hamed little group small house brick hut clinging foothill mountain . attack village marked biggest massacre near capital since start moslem holy month ramadan december 30 . one old woman said assault began evening meal marking end daily fast moslem 's observe throughout ramadan period . `` they attacked several place time , could hear scream shooting , '' said . `` look . side road , see shot people cut throat . '' pool blood marked area old woman pointed , pink baby 's sandal lay nearby served tragic reminder recent violence algeria discriminate age gender . one wall leaned three weapon used attack : blood-covered spade , hatchet iron bar curved like fishhook . nearby , one pale villager scraped gory mixture flesh bone side hut . village supposedly defended civilian group armed weapon handed algerian authority , apparently elsewhere attack began . `` we able kill two terrorist , dragged away attacker , '' said one man , armed pump-action shotgun , put number assailant 80 100 . `` the security force arrived shortly after , '' added . another villager described two son , armed kalashnikov , managed defend home unable help others attacker ' superior fire power . `` they machine gun , '' said . `` my cousin also managed keep back , ammunition ran out . killed cut hand . '' village 's small square , four-wheel-drive police vehicle parked side side dozen helmeted troop lined search ruined village . wall , group veiled woman huddled together , weeping face biting wing blowing looming mountain .","Str
"
17,23914,"  washington ( reuters ) - china united state sparred openly human right freedom wednesday chinese president jiang zemin refused apologize brutal crackdown china 's pro-democracy movement 1989 . president clinton said beijing `` on wrong side history '' human right united state would keep pressing reform chinese society allowed freedom debate , dissent religious freedom . speaking joint news conference first full chinese-american summit since 1989 , jiang made traditional defense human right democracy relative concept , dependent time place . clinton , confident american back tough stand china 's treatment dissident , christian evangelist tibetan separatist , volunteered jiang called profound steep difference human right . `` the united state recognises many issue china right side history , welcome that , issue believe policy government wrong side history , '' said . `` we fundamental difference ( on human right ) . best way address directly personally , yesterday today , continue issue longer u , full room debate , dissent freedom worship part fabric truly free chinese society , '' added . disagreement showed clearly reporter pressed jiang army crackdown pro-democracy demonstration tiananmen square beijing june , 1989 . massacre , hundred perhaps thousand killed , turning point u.s.-china relation . china 's critic united state repeatedly invoke incident evidence political repression beijing government , jiang 's trip dogged protest issue china 's human right record general . jiang gave sign regret wednesday , however , saying government act swiftly foster social political atmosphere needed pursue economic reform . `` the political disturbance occurred time spring summer 1989 seriously disrupted social stability jeopardized state security . therefore , chinese government take necessary measure according law quickly resolve matter , '' said . `` fact proved country 1.2 billion population enjoy social political stability can not possibly situation reform opening today , '' added . `` it natural two country hold different view issue . concept democracy , human right freedom relative specific one , '' said . clinton argued chinese government damaged interest breaking pro-democracy movement . `` what happened , aftermath , continuing reluctance tolerate political dissent kept china politically developing level support rest world otherwise would developed , '' said . clinton welcomed chinese decision let u.s. religious leader visit china look religious freedom -- clear human right concession claimed summit . secretary state madeleine albright said news conference issue human right , disappointed . `` we way stating thing human right . disappointed , '' told reporter . human right watch asia , one many right group watching summit sign change china , agreed . mocking clinton 's statement nuclear cooperation agreement china `` a win , win , win '' , said : `` the message 'lose , lose , lose ' human right . '' `` there concrete agreement human right comparable accord selling nuclear technology , '' said executive director sidney jones . president jiang , pressed whether would release dissident , said : `` i president , chief judge . involves china 's criminal law resolved gradually court china . '' jiang 's host made historical landmark along route impress american tradition political religious freedom . clinton showed jiang around white house tuesday night intention , senior u.s. official said . `` the president took tour second floor some , think , fairly pointed stop along way -- emancipation proclamation , ... the gettysburg address , '' said . `` and way , president kind giving jiang commentary white house history ... united state , with , think , heavy emphasis democratic aspect , '' added .","Pol
"
18,16196,"  ankara , may 14 ( upi ) -- turkish force moved northern iraq appears largest offensive kurdish separatist two year . turkey 's foreign ministry say `` a limited number turkish troop '' crossed southeastern border , private tv channel say operation involved 40,000 soldier , tank , artillery , fighter-bombers helicopter . foreign ministry spokesman said , `` at request massoud barzani , leader kurdistan democratic party ( kdp ) , turkish troop started cross-border operation northern iraq early morning separatist kurdistan worker party , pkk . '' first time turkey said `` invited '' northern iraq kdp , iraqi kurdish group control territory adjacent turkish border . ankara come blistering criticism europe arab world previous incursion iraq , united state consistently defended action nato ally legitimate form self defense attack kurdish extremist . clinton administration 's position different today , state department spokesman nicholas burn saying , `` we believe turkey right defend itself . '' kdp office ankara said could confirm invitation delegate attending meeting rival patriotic union kurdistan , puk . iraqi kurd talk concern implementation u.s.-brokered cease- fire reached october . ","Str
"
19,45413,"  el bireh , west bank , dec 10 ( afp ) - israeli troop shot killed one palestinian wounded 120 worst violence month hit west bank wednesday day ahead key visit u president bill clinton . time , israeli palestinian leader hardened contradictory stand implementation wye river peace accord clinton hoped cap historic trip israel palestinian territory beginning sunday . amid israel radio report army deployed sniper counter rioter , jihad ayyad , 16 , shot killed live bullet chest clash hundred stonethrowers israeli troop outside palestinian-run town north jerusalem , doctor said . ayyad first youth killed since wave protest erupted almost three week ago israel 's refusal release political militant among 750 palestinian agreed free wye river accord . nasser erakat , 17-year-old nephew senior palestinian authority offical saeb erakat , also died wednesday injury sustained clash earlier week . wednesday 's protest coincided ominously 11th anniversary `` intifada '' revolt israeli occupation , lasted 1987 1993 pushed israel oslo peace process plo . scene reminiscent six-year uprising , 50 protestors lightly hurt rubber-coated bullet el-bireh battle 70 others injured clash around dozen town village northern tip west bank southern city hebron . bethlehem , clinton scheduled visit birthplace jesus tuesday , five youth seriously wounded rubber-coated metal projectile . palestinian police intervened occasionally rein protestors wednesday , witness said . clash worst several month overshadowed second day shuttle talk u peace envoy dennis ross holding prepare ground clinton 's visit . u president due arrive early sunday pay first visit u president palestinian territory monday . `` even riot stop day allow mr. clinton make visit , convince single israeli , '' radio quoted netanyahu telling ross . `` the palestinian authority must fundamentally change behaviour , '' said . aide palestinian leader yasser arafat ross due meet later wednesday made clear laid blame mounting violence squarely netanyahu 's door . `` the continued killing palestinian , shooting unarmed citizen , issuing threat escalates danger peace process , '' nabil abu rudeina , close arafat aide told afp . `` we reject policy , demand israeli government desist lay blame result door , '' said . ross shuttling israeli palestinian leader bid resolve dispute standing way implementation wye river land-for-security deal brokered clinton six week ago washington . move rallied coalition restive ultra-nationalists angered wye agreement , netanyahu last week suspended west bank pullback due next week unless yasser arafat 's palestinian authority meet series condition . included halt street violence public renunciation arafat plan unilaterally declare palestinian state complaint wye accord requires release political detainee . arafat showed sign yielding wednesday . `` we declare palestinian state ... jerusalem capital , '' arafat reaffirmed speech 1,000 militant fatah movement hebron paying solidarity visit palestinian hunger striker gaza city protesting prisoner ' issue . adding tension around issue , sheikh ahmed yassin , wheelchair-bound spiritual leader militant islamic group hamas , wednesday joined 2,000 detainee israeli jail refusing food past four day . yassin , 62 fragile health , still command loyalty militant element palestinian anti-peace camp . ","Str
"
